station,lat,lon,dist_m,path_length_diff_m,sta_lta_amp,peak_freq,pre_shot_rms
4584,46.236301,-122.101097,67750.48809524879,59.42569136212114,3.653353248482574,44.73876953125,3.9071701769952187e-07
4585,46.236801,-122.098297,67573.29199393725,61.590134322977974,2.7798232295801606,11.53564453125,8.243004785899235e-07
4586,46.237999,-122.096298,67373.35408312289,66.88350734733103,4.78048145348901,44.403076171875,2.2418052808998642e-07
4587,46.239601,-122.0951,67176.21601383596,65.96579855514574,2.953655871545048,45.440673828125,3.01502117469674e-07
4588,46.2407,-122.096703,67156.67605290297,47.90373081839061,4.443675359480612,44.0673828125,2.2167614431630479e-07
4589,46.240299,-122.099503,67325.584422004,37.5450643539225,1.9108434159860541,9.063720703125,2.0142685297440538e-07
4590,46.241299,-122.101799,67348.75895897124,37.37850359620643,2.8362293654018385,19.10400390625,2.4211785819994923e-07
4591,46.243401,-122.101997,67175.78078088029,29.260037900705356,3.420776009865334,16.41845703125,2.3037311137096475e-07
4592,46.244099,-122.103203,67173.49655972749,26.98052264119906,2.044475437531541,10.55908203125,1.2518049073819066e-07
4593,46.245201,-122.104301,67131.25541180438,22.462213188162423,3.102721461877742,44.677734375,2.06753891026169e-07
4594,46.246399,-122.1026,66945.23819935773,18.876303578494117,2.3823591769945134,37.59765625,2.1176514429971092e-07
4595,46.248199,-122.103699,66843.05907660052,13.794120012462372,2.751982688125864,15.716552734375,1.481809599457239e-07
4596,46.2495,-122.104698,66779.52124947403,12.447968353139004,2.133946917843902,5.31005859375,8.930510967470577e-09
4597,46.250999,-122.105202,66675.1071629248,11.210913579241605,3.2931249901444377,14.7705078125,1.7459498235148823e-07
4598,46.251801,-122.105797,66635.27653432339,9.713655747153098,3.2454266307561417,44.342041015625,2.926611971280419e-07
4599,46.253101,-122.106003,66533.77469220376,8.609841106459498,3.6271305651961434,13.092041015625,2.461808758857471e-07
4600,46.2542,-122.104698,66375.50600872454,8.028000815975247,2.51670451217001,9.857177734375,3.0828897221537045e-07
4601,46.2556,-122.105499,66294.844943718,6.962091068402515,9.41719377766637,41.50390625,4.4159606910122485e-07
4602,46.256802,-122.106796,66255.88167521042,6.261107618876849,5.724291886006161,13.641357421875,3.948392295765197e-07
4603,46.255901,-122.107399,66362.61688717028,5.533885841810843,6.65091110721423,31.005859375,9.222246877936693e-07
4604,46.255299,-122.1082,66453.55611317103,6.351627329495386,2.382651811988908,25.054931640625,3.941714927664431e-08
4605,46.256302,-122.109497,66431.90531171525,8.412647064047633,3.326825011466595,11.65771484375,1.5944257848810756e-07
4606,46.2575,-122.111099,66409.09346962022,14.641644453557092,2.544181903409074,18.9208984375,8.747873719007583e-08
4607,46.258202,-122.114098,66498.38935514865,15.383389911759878,3.147273910340896,12.451171875,3.99869946647914e-07
4608,46.258202,-122.116402,66613.20479281519,4.3996237213141285,2.6888210909043564,12.51220703125,6.316648439342917e-07
4609,46.2603,-122.114799,66355.4546671981,3.327370494022034,2.7949268292014775,8.85009765625,1.700139986531581e-07
4610,46.262501,-122.113701,66114.29744522535,3.676491289981641,2.57207936561909,9.82666015625,2.592699213524863e-07
4611,46.265099,-122.112602,65839.69721017836,4.772738728657714,2.172491523556503,25.69580078125,5.020610527322215e-07
4612,46.266899,-122.111603,65637.65488772064,5.58634584324318,1.7901441367489768,16.265869140625,7.39705318439623e-08
