station,lat,lon,dist_m,path_length_diff_m,sta_lta_amp
4840,46.121899,-122.206001,36530.44852856294,55.00976209240616,1.955976120164201
4847,46.1297,-122.166,34172.1672933062,16.617642480552604,4.469512215129842
4848,46.196301,-122.2407,31821.251858364143,29.87124211217815,1.8681304530868694
4849,46.196499,-122.243896,31982.650266370947,26.6790688480869,8.955956785762032
4850,46.196899,-122.247398,32146.697757994854,22.423610122958053,5.046645087733227
4851,46.197498,-122.250702,32285.932239345104,20.043041252538387,9.736616444602268
4853,46.198799,-122.257698,32583.337912933945,18.04285075984808,3.658762226066237
4854,46.171299,-122.253899,34517.39562734343,132.22136653933558,1.5598932813266573
4855,46.1744,-122.251297,34129.137917291766,127.24075741990237,2.5663189813110026
4856,46.1768,-122.252403,33995.86235700508,107.38329326998792,7.636450160214255
4857,46.180199,-122.253098,33762.93564270447,69.80734919883253,1.8506261055401618
4858,46.183498,-122.250999,33388.23375729043,52.72039666452474,2.83665499126289
4859,46.187199,-122.251503,33125.26232686954,38.08413506161742,2.08335217853593
4860,46.191101,-122.251801,32838.41093419016,30.7594637173097,2.6152571589897997
4861,46.193001,-122.256104,32932.28892046574,20.509462604284636,2.820411427779784
4862,46.2164,-122.25,30842.135994679087,16.77012476872187,2.1194426503440873
4863,46.2183,-122.252998,30882.384992176427,16.873916629017913,3.6932702634646914
4864,46.219799,-122.255798,30942.225385138117,17.923405830752017,2.5429776029514164
4865,46.2225,-122.256699,30806.403640338154,19.357351654358354,2.9327598263969956
4866,46.2257,-122.258301,30681.079264282303,18.456677500293154,1.8893928145122854
4867,46.228199,-122.257698,30473.09926042073,17.662750946023152,2.347899386263796
4869,46.2328,-122.259697,30284.59208116531,33.54009324270373,2.60134365356076
4870,46.2355,-122.258301,30018.57263800463,21.01975998349735,2.6816738279194565
4871,46.238602,-122.256798,29720.512285138255,20.247532446155674,3.6626899059850713
4872,46.240898,-122.257202,29595.63370018734,20.7121532890269,1.837046021136528
4873,46.221298,-122.259903,31082.69986773887,17.49429287653038,2.4681702454929155
4874,46.220901,-122.263702,31339.035574812006,17.08650598299573,3.3215479546643167
4875,46.222,-122.267998,31523.47038558179,14.125649793921184,4.7267233213398745
4876,46.2239,-122.2715,31607.974097302515,12.656073208905582,3.418589375396443
4881,46.223999,-122.276398,31902.282127546387,22.032088321328047,2.4914851098198696
4882,46.221699,-122.276497,32062.848774147806,31.817414022087178,4.726112749297645
4883,46.219799,-122.279701,32387.496741476938,32.91172122021453,2.173521474169205
4884,46.229599,-122.278099,31637.749334600212,16.019495197891956,3.785601030543737
4885,46.231998,-122.280403,31626.670824649154,18.04173775912568,2.2398222897387416
4886,46.232601,-122.2826,31726.416749321714,18.26598860777449,3.0969389504345646
4887,46.233601,-122.284302,31770.34530486833,19.602904287126876,2.0218633929558596
4888,46.232399,-122.288803,32131.813382413147,18.712466202334326,5.5202828277533955
4889,46.235298,-122.286003,31771.25093555663,19.55655848018796,3.2893948637426202
4890,46.237301,-122.2864,31671.405733564872,22.437331000615814,2.1901723514330977
4891,46.238602,-122.289597,31795.892494704356,31.89783966523828,2.2359339787853565
4892,46.240299,-122.2911,31788.97017293203,26.616133740146324,1.7599302997728692
4893,46.241501,-122.293198,31851.95591610709,27.46574587419309,2.357243924546372
4894,46.242699,-122.297302,32047.0878895128,26.604654285987635,2.459887399256304
4895,46.242599,-122.300697,32274.601730308168,27.23737347498536,2.9520552294416422
4896,46.242699,-122.304298,32504.407561013308,33.14814184675561,2.205021303503915
4897,46.243999,-122.308899,32731.297681482436,23.219038940664177,2.5082555912156717
4898,46.242802,-122.313103,33077.53930835732,24.714951701942482,4.47076117734242
4899,46.2449,-122.3153,33103.05918612962,24.565267616839265,3.176990849888676
4900,46.246399,-122.3181,33204.742319320474,22.70332155318465,4.598900982954511
4901,46.2477,-122.321198,33339.21594915025,22.33491828422848,3.7124345252990985
4902,46.248402,-122.323799,33474.852358704156,22.31727859001694,2.823703603966752
4903,46.247299,-122.328697,33864.01784598398,21.786613480449887,2.9836327784298273
4904,46.2458,-122.330299,34053.55767664938,21.114756317161664,3.3652052153853895
4905,46.247299,-122.320099,33287.94784750583,20.847947875583486,2.147446525528638
4906,46.245899,-122.317497,33192.632548281894,24.095909759387723,6.181764442712987
4907,46.243698,-122.314697,33131.51194585302,26.085875475546345,4.079111854480603
4908,46.242802,-122.3116,32978.409963486156,22.998192467784975,1.8918902137643219
4909,46.244202,-122.307701,32640.62238689269,23.51906539051197,2.6949733481980003
4910,46.2425,-122.302803,32418.167409139813,28.618452794809855,2.53457795676105
4911,46.242401,-122.2994,32201.60605431315,27.378587287534174,1.8580097383553729
4912,46.242699,-122.2957,31942.72472812248,26.7694203301362,1.918737008436859
4913,46.2407,-122.292099,31829.182186227717,27.411909028909577,1.7556938802637754
4914,46.238201,-122.287399,31679.53757490462,23.76655708139515,3.9821210798174738
4915,46.270199,-122.187401,23330.475298040557,18.571319976901577,1.985260863786774
4916,46.272701,-122.1903,23344.34899999108,33.075226243952784,2.8338769422219117
4917,46.268501,-122.189102,23548.88255780508,21.638642532550875,2.409263599307348
4918,46.2728,-122.195099,23637.76899743529,21.66106832729929,2.402854556183076
4919,46.272598,-122.198402,23858.27447070607,22.684081404633616,2.4546719238779557
4920,46.2724,-122.201698,24078.77210322823,23.93288783557,1.5085881631731932
4921,46.272701,-122.204697,24249.588193638323,26.521890747651923,2.6961988263064516
4922,46.273102,-122.207901,24428.26107024198,29.163727933824703,1.7719861594447295
4923,46.2747,-122.209999,24463.451843407158,34.12927529852095,1.6715289555694914
4924,46.276299,-122.211098,24436.37837011074,38.37563162734659,2.3956596624058286
4925,46.276901,-122.213501,24555.337628851423,35.20018815338699,2.385635509060797
4926,46.277302,-122.219597,24927.874897307305,32.326808963091025,3.5839487783736006
4927,46.277199,-122.2229,25149.875790132923,44.818667569375975,3.051142329181777
4928,46.286598,-122.272697,28009.938379423398,60.96186023691553,2.5092239234670037
4929,46.285999,-122.276199,28281.83972020299,63.001932883253176,2.093342468583313
4930,46.2841,-122.2771,28436.654462482424,64.47748985691214,2.249689781740977
4931,46.282001,-122.275398,28422.83186792107,63.8689675356909,2.387769152601029
4932,46.280602,-122.274399,28424.307061488536,63.96273391401701,1.7525090879836627
4933,46.2813,-122.272202,28238.215996684034,63.04296014834836,3.594142328030146
4934,46.280102,-122.271896,28277.99037787294,61.50160095434694,3.0621428785125056
4935,46.279598,-122.270599,28214.981297169892,64.02351219577031,2.5259451020562045
4936,46.278801,-122.268303,28099.29727357844,67.39667382617336,2.854519934592194
4937,46.278999,-122.2659,27925.276590485304,67.06383558896414,2.385278988516367
4938,46.280499,-122.267799,27977.3152589115,64.50689019135461,2.51981282971533
4939,46.2826,-122.267899,27877.144444481753,62.857295091202104,2.2210162955884982
4940,46.284302,-122.2696,27908.756748717726,62.450597610819386,6.953465909115447
4941,46.285301,-122.271301,27976.71729442357,63.31736236836878,2.894908337383353
4942,46.278099,-122.262299,27727.781793637194,66.84990969648788,3.5299810121592627
4943,46.276299,-122.2603,27688.447550116558,72.03444344355012,4.926066712706122
4944,46.274899,-122.2575,27575.73685438832,79.21265427067192,3.0430490226966667
4945,46.273998,-122.255402,27484.496254385358,72.21988374329521,2.2312369184765064
4946,46.2756,-122.252998,27235.34429639897,72.42172637879412,7.085101805793359
4947,46.276402,-122.254501,27292.359692311842,59.646090455666126,1.6995073941128682
4948,46.2771,-122.2528,27140.05462827351,55.252409689983324,2.1206488946356834
4949,46.276798,-122.249901,26962.013540773223,53.37635644156035,2.5278513965522436
4950,46.276199,-122.247803,26854.666559792666,55.44298388728566,1.4726607116313553
4951,46.277699,-122.247002,26718.275128956044,45.064847052861296,2.550029618350628
4952,46.2775,-122.244698,26575.111983896706,41.3447312618664,2.0447955930148183
4953,46.276501,-122.241798,26437.45148494975,55.223127182620374,3.4147872692435794
4954,46.277,-122.238998,26223.238522397143,51.46972327738695,2.337385317160133
4955,46.2729,-122.232903,26056.96956341639,39.21164141413101,1.9215126180630124
4956,46.274799,-122.231102,25827.885652673158,38.233636367360305,2.638144571590858
4957,46.276501,-122.2304,25682.98838266567,37.684525719680096,2.4933786084084897
4958,46.274101,-122.237602,26295.96166375944,43.56801985325728,2.502869687387619
4959,46.286701,-122.256401,26880.67173752899,69.08195358435478,2.1150592232312486
4960,46.287899,-122.250298,26401.409820719746,62.63725969749794,1.7518105320793063
4961,46.290501,-122.246101,25981.697527847726,57.404810912186804,2.0524728546118753
4962,46.292,-122.240402,25514.824390921975,47.53515460605195,2.1107771400408377
4963,46.2938,-122.236,25121.73349163943,45.98153235032078,2.291206323781042
4964,46.2962,-122.231697,24705.27833030947,49.27180798358677,1.9934295203273613
4965,46.297298,-122.226898,24320.33021923498,46.08328962889209,3.0434633933617667
4966,46.298401,-122.222801,23983.426809781813,48.25705545139863,2.0592502277256783
4967,46.3008,-122.2211,23746.069066873915,48.97929946193835,1.8936679145328243
4968,46.253899,-122.172401,23594.238323856895,27.12878128810553,2.1012907689322806
4969,46.250301,-122.171097,23791.11523319809,24.534444748765964,1.9269313347864256
4970,46.278301,-122.221397,24986.87839417531,37.51766341036637,1.792913091908801
4971,46.278,-122.2258,25293.521219311624,38.808491181487625,2.283636333114384
4972,46.278301,-122.2295,25520.09601319978,42.01921285701246,8.986084581374795
4973,46.280499,-122.222397,24925.122832316967,49.620981604672124,2.359267410671151
4974,46.282501,-122.2155,24355.277015624662,57.903415090306225,7.645708368035699
4975,46.281799,-122.208199,23918.128700010962,61.96912599155985,3.8297871981052545
4976,46.2794,-122.2034,23751.1637347982,78.05977698046627,2.954471903585482
4977,46.283298,-122.196999,23101.2405482149,109.57927926055345,1.7996692747316636
4978,46.287498,-122.208298,23592.992034151706,132.17790009171586,1.8083654914479945
4979,46.290401,-122.218399,24104.51017597229,104.39139369271288,1.9983255862174456
4980,46.289101,-122.230797,25010.627489374743,94.29904659574822,1.914816618492266
4981,46.287498,-122.2407,25766.99763706932,86.52689783527603,2.955593802941035
4982,46.2845,-122.255898,26958.410943285406,72.22415840409303,3.758982121381231
4983,46.289902,-122.272598,27844.53212327728,58.57800074660918,2.904458696082845
4984,46.292801,-122.2743,27827.949386138138,55.2051041333325,4.03433535560365
4985,46.296398,-122.274101,27650.371625829623,61.5024514958568,7.0485180049646035
4986,46.300301,-122.275703,27591.997016712405,68.79353538916257,4.916508146728563
4987,46.3022,-122.278297,27695.508755899624,69.07264581712661,2.8908843391293777
4988,46.3036,-122.275803,27458.79424914782,66.22908413701589,4.531369713162583
4989,46.290901,-122.2649,27261.031700395673,63.56594412760751,2.0022897917900426
4990,46.291698,-122.265999,27299.473897237134,61.63051146793077,1.993010002921436
4991,46.306301,-122.2761,27368.329181619793,58.991546835815825,2.366537585821343
4992,46.309799,-122.278397,27393.459374890477,66.06817572269574,2.2568545784737073
4993,46.312,-122.282501,27605.076804700795,70.71248718888455,1.330900370164521
4994,46.288799,-122.234001,25243.72235827709,89.72255630624932,2.006668418054306
4995,46.2901,-122.223,24430.468181659184,91.4721429770143,2.0965571962058354
4996,46.289001,-122.213097,23826.778863641324,126.5841046263231,2.27161110390229
4997,46.286301,-122.203598,23352.5123801378,132.47252701325124,1.880007083512437
4998,46.2812,-122.196198,23177.635015975447,90.97136778513959,1.936037620323552
4999,46.280701,-122.204697,23756.15378833155,74.27845460525714,2.1706640501393086
5000,46.2826,-122.2127,24165.511246796275,62.41433595999115,1.782863136294438
5001,46.281898,-122.218697,24600.64731842876,54.6956147569872,1.5644045567032958
5002,46.279099,-122.226097,25249.669830623894,43.444340212779935,6.976369189081245
5003,46.309101,-122.286797,28026.725241480668,58.52737937777056,1.5904112891022046
5004,46.308399,-122.287102,28075.95235738049,57.335738404926815,1.194788028751014
5005,46.3069,-122.290901,28408.446421811783,53.18179886908547,1.217865464066927
5006,46.305698,-122.295303,28772.879706450905,49.95504207969498,1.8083983541001427
5007,46.302799,-122.294998,28865.91605587825,43.6080316554071,5.022922481520482
5008,46.300301,-122.2939,28888.97458119728,46.29627355728735,2.5342960248906454
5010,46.1805,-122.053703,25397.88366086983,66.5029771072659,2.003236550265929
5011,46.177898,-122.050598,25594.189821603257,61.1165641965963,2.0290422614210186
5012,46.175201,-122.048401,25825.996520217323,47.9486656805384,1.9404466337590178
5013,46.173599,-122.045197,25920.93976754924,40.92603901571056,4.445433411125748
5014,46.171501,-122.042397,26080.85648047731,35.039414870363544,2.2613978156779493
5015,46.169899,-122.040802,26216.642769900136,35.0125545349656,3.632699662060819
5016,46.1689,-122.038597,26276.130832652703,27.984684864091832,2.211005655293955
5017,46.166901,-122.036797,26452.51780024478,21.62531628498982,1.7809754660144463
5018,46.165298,-122.0354,26595.915509249397,23.914786253320926,3.65837397805556
5019,46.163101,-122.034599,26815.778662871948,26.17710138332768,2.063597301110492
5020,46.292999,-122.266098,27244.884120741346,60.75976968765826,4.4438333136047925
5021,46.294399,-122.264702,27081.758389502495,55.001208886878885,5.36825722957566
5022,46.296398,-122.262199,26813.713872099324,56.851076304323215,2.458146499159321
5023,46.298,-122.259804,26572.00078916394,58.41780709960949,5.953995931238618
5024,46.297901,-122.258202,26464.186173526105,59.014076466613915,1.76969783278158
