station,lat,lon,dist_m,path_length_diff_m,direct_path_length,diffracted_path_length,sta_lta_amp,peak_freq,pre_shot_rms
4230,46.156502,-122.232201,71154.68489637872,3.6324087680259254,71131.82218372734,71135.45459249537,2.673939407384172,6.500244140625,4.238138724884112e-08
4231,46.154999,-122.233002,71186.60800001501,5.272869304244523,71163.49806451428,71168.77093381852,3.114704800527183,11.16943359375,3.8642581552236033e-08
4232,46.153099,-122.233498,71261.82245454902,5.436688012690865,71238.66925346697,71244.10594147966,2.134502615892346,6.4697265625,6.654931337206859e-08
4233,46.152,-122.233902,71297.82916054767,5.582302843919024,71274.63887875713,71280.22118160105,3.238523689703234,7.171630859375,5.125355393779203e-08
4234,46.1507,-122.2341,71359.20158145326,6.475832409996656,71335.79954827593,71342.27538068593,3.380914332520892,45.83740234375,8.72768016237337e-08
4235,46.150002,-122.235703,71293.3098390331,6.8644013732118765,71269.83738738723,71276.70178876045,2.2517330538503404,7.110595703125,2.9569012187698235e-08
4237,46.146599,-122.236,71470.31629428457,10.466163721939665,71446.63363932958,71457.09980305152,2.275016149762533,22.03369140625,9.01880512810813e-08
4238,46.1441,-122.235001,71681.36641331221,12.99243860792194,71657.38980640752,71670.38224501544,2.407780053738901,11.04736328125,5.149077783050227e-08
4239,46.150501,-122.236702,71198.56599440053,6.706502697939868,71175.1813430185,71181.88784571644,2.242569320280809,15.472412109375,5.98387695265822e-08
4240,46.1506,-122.239502,71007.8722255496,8.66401375393616,70984.40991392787,70993.0739276818,3.4344054858047715,9.246826171875,4.9741618083907044e-08
4241,46.152199,-122.241997,70750.90320157292,9.11858202314761,70727.2667959159,70736.38537793905,2.413421666764965,5.950927734375,6.918675465253869e-08
4242,46.154099,-122.242798,70588.69629054319,8.516721935535315,70565.14077412474,70573.65749606027,3.3200988523230612,33.02001953125,8.131042109799606e-08
4243,46.1558,-122.244499,70378.60040387316,7.960558264894644,70355.23312856983,70363.19368683473,2.741485050826163,5.950927734375,7.899618477502483e-08
4244,46.158199,-122.2463,70122.15415105641,7.174532381628524,70099.04363871136,70106.21817109299,2.291492501191606,9.429931640625,7.012030462722823e-08
4245,46.1605,-122.248001,69878.27821437988,6.987888329385896,69855.31946242739,69862.30735075678,2.8746452240560045,9.1552734375,7.527400768990831e-08
4246,46.161499,-122.248901,69761.77855150656,6.535156000958523,69738.97061081312,69745.50576681408,4.277339364715507,6.500244140625,7.060797711216732e-08
4247,46.163898,-122.250504,69519.35470676026,4.66136551820091,69496.85688714035,69501.51825265856,2.6815096433266623,8.026123046875,1.0203433711357909e-07
4248,46.164902,-122.251503,69396.18719718956,4.509321513658506,69373.75838826415,69378.2677097778,2.4804958457258457,10.009765625,9.230427086098942e-08
4249,46.165699,-122.252502,69284.74051817194,4.603858543676324,69262.33661132718,69266.94046987085,2.3217801389516617,7.720947265625,1.1449511504657736e-07
4250,46.1665,-122.2537,69159.84248884629,4.665920057028416,69137.49643370147,69142.1623537585,2.1352524107986803,9.033203125,1.3001438587953467e-07
4251,46.1674,-122.253899,69095.91774572861,4.615207332157297,69073.7208357782,69078.33604311035,3.1171682280325634,13.214111328125,1.2654102155272716e-07
4252,46.165699,-122.255402,69091.83427451384,5.174280435006949,69069.42395677145,69074.59823720646,2.1432142943361496,35.369873046875,2.1922340731139197e-07
4253,46.167301,-122.254997,69028.36722372896,4.37169793251087,69006.16937532203,69010.54107325454,2.6282960054532434,17.822265625,1.6455336708584868e-07
4254,46.1675,-122.255898,68957.1711106614,4.585415977751836,68934.95487190768,68939.54028788544,2.5926739597895025,18.890380859375,1.827202522032394e-07
4255,46.167599,-122.256798,68891.68242753521,4.726129874121398,68869.45508531622,68874.18121519034,2.2107390483650136,16.998291015625,1.9061344013037952e-07
4256,46.1679,-122.257599,68821.3997971998,4.814942897821311,68799.19043757566,68804.00538047348,2.6951483466880517,16.998291015625,2.3822903580027112e-07
4258,46.1684,-122.255302,68946.2268270025,6.290503643351258,68924.1150103467,68930.40551399004,2.872409075098896,13.519287109375,1.5548508904685953e-07
4259,46.1689,-122.255501,68904.88327382453,6.08871026574343,68882.83099639452,68888.91970666026,2.5039083480948325,10.101318359375,8.323259874408434e-09
4260,46.167099,-122.256203,68959.47785104078,4.654478709140676,68937.2229245496,68941.87740325874,2.3609616746923976,10.07080078125,1.814494576373718e-07
4261,46.1665,-122.256104,68999.87725634781,4.7748837490798905,68977.5688782409,68982.34376198998,2.7680802040870893,9.002685546875,1.919335925944694e-07
4263,46.165501,-122.2565,69030.05593647662,5.879884829904768,69007.61658643573,69013.49647126564,2.4373723828445355,8.270263671875,1.521516853901387e-07
4264,46.165901,-122.255302,69087.06282547026,5.029381781147094,69064.6752889127,69069.70467069384,1.8404630605186427,9.033203125,2.0086423621145802e-07
4265,46.165298,-122.255898,69081.55882698488,5.845578351712902,69059.08498329922,69064.93056165094,2.2214974144529447,36.62109375,1.4674949864349008e-07
4266,46.167599,-122.253304,69124.37028579785,5.621594903263031,69102.18602119645,69107.80761609972,2.4786742293227273,9.185791015625,1.2881534005039634e-07
4267,46.168098,-122.2528,69129.9470475613,5.724385545021505,69107.83541306305,69113.55979860807,3.1037446125942503,20.904541015625,1.3412332433127186e-07
4268,46.1684,-122.252098,69159.83130305746,7.95335196457745,69137.75481901421,69145.70817097879,2.7501163552899928,8.392333984375,8.07835317019428e-08
4269,46.169399,-122.2547,68930.30823952929,8.793907566461712,68908.3370695931,68917.13097715956,2.1610347128390686,14.068603515625,1.5131420479247963e-07
4270,46.1688,-122.251198,69197.49348550558,9.709103157409118,69175.47262717233,69185.18173032974,2.336964210862783,7.14111328125,1.0887135689199061e-07
4271,46.168098,-122.258003,68783.34772324383,4.903880427809781,68761.14270603232,68766.04658646013,2.3525005300980464,15.5029296875,2.7336545406702883e-07
4272,46.164799,-122.257004,69036.37892420596,6.926741269198828,69013.84719366467,69020.77393493387,2.5438990803386985,8.880615234375,1.363769072451543e-07
4273,46.168499,-122.259003,68694.18290289376,5.295932856621221,68671.95541088442,68677.25134374104,2.8004300206743746,23.223876953125,3.1922564180618e-07
4274,46.142101,-122.120499,79453.81500623551,58.270915203305776,79426.12299324234,79484.39390844565,2.69087367070362,9.21630859375,3.8778815813507994e-07
4275,46.1446,-122.122803,79165.05155168995,65.5358027293696,79137.6165813583,79203.15238408768,2.4149697719905263,14.434814453125,3.7781939846195745e-08
4276,46.145901,-122.127502,78776.89923052698,61.44331044230785,78749.90429197869,78811.347602421,3.212409244216574,6.072998046875,8.48869179650917e-08
4277,46.144901,-122.1315,78558.39475257955,49.777330640747095,78531.53330575203,78581.31063639278,7.943717685465087,7.9345703125,7.98624783643655e-08
4278,46.1441,-122.1353,78343.41933905474,42.76612235121138,78316.56498964882,78359.33111200003,3.225611921897019,11.505126953125,1.369205414620107e-07
4279,46.143299,-122.138802,78149.2041204892,38.205986476823455,78122.28081362006,78160.48680009689,2.405779110296052,19.622802734375,4.37200519395729e-07
4280,46.142101,-122.142601,77956.89413498947,40.799815031015896,77929.86136188224,77970.66117691326,2.5778674111714244,18.280029296875,3.0303805197630904e-07
4281,46.139801,-122.1437,78007.30016162056,43.94482657710614,77980.14236750572,78024.08719408282,2.9772267991449226,10.25390625,3.6286216886083856e-07
4282,46.144199,-122.145103,77674.7221729287,41.39290560981317,77648.04008508494,77689.43299069475,4.5168599325177325,18.951416015625,1.0715056916170137e-07
4283,46.146301,-122.144302,77616.01498805865,35.984653080187854,77589.85295204155,77625.83760512173,3.202949248002791,16.143798828125,7.429342687177098e-08
4284,46.1469,-122.146202,77455.30733738332,33.7599122171232,77429.43012827808,77463.1900404952,3.4334103830785057,18.585205078125,1.092563945825486e-07
4285,46.148998,-122.146797,77302.85090984317,41.781767603664775,77277.24906799366,77319.03083559732,2.2717842759341886,17.9443359375,8.234296497727639e-08
4286,46.149601,-122.149399,77094.3368418354,38.208598654178786,77069.0596665776,77107.26826523177,2.3935477540955983,5.43212890625,8.310566282575207e-09
4287,46.149101,-122.151398,76985.67329094053,31.17471096846566,76960.49082634342,76991.66553731188,3.4572948523898583,7.01904296875,1.0868352302704732e-07
4288,46.148102,-122.153503,76896.84270922585,26.506992830138188,76871.85707747364,76898.36407030378,3.7317094485762525,15.655517578125,9.321890019062224e-08
4289,46.147999,-122.1567,76686.30664104277,26.85434533294756,76661.30065817613,76688.15500350908,2.9364258406408332,10.986328125,1.0853733687019922e-07
4290,46.150101,-122.154404,76728.62257563783,30.677483245701296,76703.69662901135,76734.37411225705,3.6778989407758953,14.373779296875,1.8878764298615873e-07
4291,46.152199,-122.152,76779.5604055826,44.41134782281006,76754.69624397201,76799.10759179482,4.969500649122701,6.28662109375,2.8297159132463146e-07
4292,46.153801,-122.150597,76789.80920086514,56.69268926221412,76764.9280336319,76821.62072289412,2.683731143202832,6.134033203125,1.371596713585661e-07
4293,46.155899,-122.149002,76787.57906193312,76.75508106293273,76762.6574316131,76839.41251267603,2.3660993094913203,17.76123046875,2.1005325942507133e-07
4294,46.157398,-122.146202,76899.69828592383,89.21157983638113,76874.77603121613,76963.98761105251,2.7251931394570943,6.103515625,8.190373738470715e-09
4295,46.157101,-122.1436,77092.6257468987,90.37881571776234,77067.51706872456,77157.89588444232,2.776411843001729,5.706787109375,8.203121830747805e-09
4296,46.1562,-122.140701,77337.36308628731,89.8528843393724,77311.99895817775,77401.85184251712,2.743836931843485,6.622314453125,1.19021073719857e-07
4297,46.151001,-122.145798,77264.06324123639,56.907604480016744,77238.36716162969,77295.27476610971,3.2097781391674647,14.678955078125,2.557459342784757e-07
4298,46.1516,-122.142303,77469.76978301005,66.73370617604814,77443.83946398724,77510.57317016329,2.557305027179429,14.495849609375,6.628024735418448e-07
4299,46.151299,-122.138702,77730.50439424418,71.23632120345428,77704.36119841093,77775.59751961438,3.8081768274231322,10.498046875,4.544663874883245e-07
4300,46.150299,-122.137199,77885.44457777857,68.64148717635544,77859.1570412875,77927.79852846386,2.57779428568199,13.73291015625,2.33387472385919e-07
4301,46.149502,-122.135696,78029.69416323553,66.64789113932056,78003.29678566412,78069.94467680344,5.221503670437947,37.841796875,5.82316767990337e-07
